id,feature-0,feature-1,feature-2,feature-3,feature-4,feature-5,feature-6,feature-7,feature-8,feature-9
55,0.15042245873734272,0.6915074374157212,0.014874666545498405,0.6664629069415976,0.17315869663015881,0.8709896020064735,0.9816713082994493,0.833174902970545,0.4573204743746072,0.24527764397425966
56,0.3383555794951725,0.9747448033178993,0.8428895268993644,0.9197530661384318,0.787140070682412,0.06545971875294809,0.9858236271089452,0.6039731419526743,0.5145114003920668,0.13247489266039125
57,0.07007302564339446,0.6989937017797582,0.36555163030302196,0.7294002575146697,0.6239284846077988,0.48392501433020096,0.41358108558092144,0.7607875507857713,0.9492910483253648,0.6443298926094843
58,0.709192152345165,0.8952230232951589,0.5974434391080747,0.5974364030444562,0.2115762924736957,0.9569410461661172,0.7233779285623667,0.13212862723111518,0.11332765656414545,0.9184243575514276
59,0.08703962426516809,0.7103107952671853,0.14450083114979484,0.7928695800071281,0.18626546396962673,0.9784765959283582,0.05963307838962184,0.6128301451352342,0.27912268136121066,0.26162326425666926
60,0.7665710934645688,0.7921893052264712,0.10279450241967503,0.8824598076138769,0.06777237392459079,0.7058258448629656,0.3333693624358649,0.9540466658770917,0.758200686575887,0.7026919603425538
61,0.2750121779417777,0.07508473297397555,0.6647505422711439,0.922438745608737,0.03708174139947684,0.3957135430100833,0.6773778272012142,0.13393336212059637,0.9611640015816719,0.23287560100707816
62,0.3054274406308469,0.4719507311533109,0.6978187193785683,0.0056740675900412985,0.6766478785953473,0.8302286030021256,0.9193902268184778,0.8197678570349934,0.1785648484539799,0.39834053449706885
63,0.6303707168202641,0.29946647702399176,0.7539845305766444,0.665952397617761,0.06660803764616208,0.629187375497672,0.7482411171022961,0.9082729837299698,0.1366397316917003,0.24540635296705726
64,0.7656655073894105,0.4230644833415591,0.09942295757916109,0.15289819912354885,0.5529896399464597,0.8057587191546376,0.30209951478874875,0.9480534734881653,0.49256204620542376,0.015256543669347478
65,0.6552118229772592,0.2352196025626413,0.14896935666846534,0.6944833993639035,0.3186763336347622,0.5642900000301576,0.2969303646991418,0.19662937757450571,0.702419230093287,0.7893336832151779
66,0.6889002968632707,0.916430091562082,0.8689692716435604,0.05169784069003436,0.8582850514361953,0.5613894524581783,0.21989299988045796,0.016593545177823077,0.39547024073370596,0.06695036139977317
67,0.9771421814689345,0.1526361418181652,0.7498498572454062,0.25386839859798693,0.48553064471056395,0.7455585905454624,0.7691077312633893,0.33987887705528097,0.45500903774153245,0.23292853162677307
68,0.1604228698809873,0.5853760103991016,0.4008111582408659,0.07711296749803398,0.7181838502752964,0.05445796654013302,0.8824139967538535,0.31583083406937895,0.8540286624337063,0.9794860801304023
69,0.5093099288474671,0.33499279348152444,0.1061102221384449,0.40547171791004744,0.5043702466024267,0.3141914355027978,0.456483701724569,0.21442536992729877,0.4818371809084,0.3965803151652574
70,0.08074334226353341,0.4152319948884997,0.42203746555413646,0.38184157874172053,0.6358423048521201,0.9343477086566133,0.8361795341612084,0.036336236231382824,0.3652148438746836,0.4952226354441205
71,0.23232299004638035,0.5658298679526529,0.543921617454724,0.7622245276426586,0.7571924671701836,0.08049528768413028,0.9040785081793868,0.46769722879028175,0.4264443850227714,0.8325673995334265
72,0.4877844786794522,0.009351319768243216,0.29793674722463126,0.5652422424010696,0.5220587466970503,0.014323354498604446,0.3878189982974267,0.09314936182239975,0.6129341315215954,0.33025733885755193
73,0.44857313762920015,0.082837316157649,0.25354838093386134,0.3656312968652312,0.7823479169708456,0.8391951637507563,0.421636410951047,0.24291854657693812,0.7458270581297483,0.9856641126096096
74,0.7437873432457354,0.0535680017191964,0.6748143903719905,0.4740031412162923,0.031031353773623094,0.7056523920571678,0.8145479815923231,0.3707364187615775,0.43784606465676434,0.9762262900909253
75,0.9224979070979934,0.7770444121918623,0.43416835846402124,0.42442716116080503,0.3150325952722397,0.4784162098031315,0.8306990547075012,0.7255686979586705,0.8269098923039481,0.000818682219769773
76,0.25143649046917493,0.634964841318799,0.5828601980227066,0.11595206321809759,0.8428516732137844,0.0805659168946159,0.7101230572122499,0.6250135149440037,0.04393358165748362,0.7242861040865319
77,0.34292844562829916,0.5807205484013774,0.5972265845721929,0.03589275083903232,0.5671085309574299,0.38146967314060864,0.654562257681041,0.8542659425332164,0.31613484896452404,0.2024347930140794
78,0.6539209168289416,0.8505435875773344,0.4513534430687436,0.7603163271265926,0.8606208866966124,0.6261048776795977,0.48461888336641046,0.6126002455429626,0.19186683017753015,0.8165115426087717
79,0.7647259958003546,0.019922482483824555,0.9532897504725104,0.43779186539589754,0.09189417034958669,0.43042871238357583,0.16195259348106217,0.5675953979757622,0.0827278295253503,0.6874871887005716
80,0.36376183470685775,0.5763687399313618,0.8661815905666078,0.24666489562829053,0.9583292350794486,0.6615124841760638,0.2916611536502405,0.06468268318753179,0.14352530299980437,0.5059529122071552
81,0.41186066569303215,0.38241640608290384,0.6068953422149629,0.9160722541619959,0.0670611402862058,0.07004780798329169,0.39803889855612584,0.2570410618498862,0.4778896213162568,0.14777435887114276
82,0.20466982348415597,0.907828367179805,0.0071818083177762615,0.6139465463427153,0.03222918613462222,0.8462256366886107,0.6998849462800292,0.6121616438057916,0.992073097709199,0.4916917549226426
83,0.18859169542923904,0.509047329291514,0.2423326988978045,0.8908267471613531,0.5532616434911918,0.4773406591666908,0.9993824087945066,0.6887204336898216,0.6125590386479188,0.1928402129542106
84,0.4505870147913509,0.47963490476352644,0.5839614489939967,0.8511034387077162,0.06165734976311532,0.49077886374363455,0.7359181974890254,0.07524979407391497,0.7374809372742848,0.8484405702990537
85,0.1034618187623687,0.06478610513325755,0.14664918888837053,0.2513818654302956,0.83370525900769,0.12922282040496402,0.2346391043012307,0.010929813393666388,0.0059185576618412394,0.6886229563298687
86,0.9281313626305937,0.41975688997272664,0.20854501886024424,0.03887943654367909,0.837447612502954,0.7185335896977254,0.10881495262784968,0.7890735805026584,0.6372128459036965,0.33233583207897355
87,0.2121217679190449,0.2480477318157388,0.9325814593357638,0.9568453319114869,0.23762301699232524,0.8441323725368624,0.07676556437248072,0.38257919401465734,0.6588199015593007,0.9451505710421507
88,0.16608942289071382,0.24064430969476802,0.18225118936635598,0.8409804353508677,0.9837287014526556,0.6461146890588416,0.8376183505260073,0.7201017794655475,0.4241080950334828,0.9457088850013862
89,0.022900308622381238,0.9162023397768813,0.5890175442478793,0.8417308849816343,0.9174777659814812,0.8219624491109705,0.5625899458899982,0.8912595281565655,0.18525059490250684,0.6565501313002481
90,0.33072506388794776,0.4809272511333462,0.8144471333481194,0.07002971566773664,0.672867542684299,0.0843179139920508,0.9572768304010246,0.972735692697752,0.9868077053964307,0.29504079801687266
91,0.7777667472022622,0.6923975142805225,0.7061085347170065,0.5489747127100336,0.5816177022612056,0.1867934293707847,0.9299737949704223,0.18031613100642896,0.9375349508172156,0.5454637966968124
92,0.5868426007959751,0.8653521017576024,0.38091035660553785,0.8448645505934153,0.6215390272283109,0.11035153850291002,0.3765817680182548,0.6417164336961866,0.27326717208322915,0.9981477257455211
93,0.3515692371234186,0.08195269692572449,0.9944809213344529,0.5234209795769064,0.6488263755358322,0.8584685152997144,0.006232836484611481,0.2996242606118782,0.6965326929585988,0.06731624006879522
94,0.2904377414064967,0.21136351809648546,0.5526722117751052,0.5311784946180073,0.6306531162299807,0.7916657374186516,0.7436750363394931,0.10985913651580959,0.8537368476990659,0.3604825125073652
95,0.05315837454672301,0.6381818398257435,0.5363593655429572,0.36660764750167263,0.6955159602719977,0.03275656091607393,0.545394667321345,0.01853995706191358,0.8934921691266245,0.4208363961228778
96,0.2004890030548966,0.5215791163232012,0.8071817119705015,0.40136447136955866,0.04359887975893406,0.4365620623094576,0.8136680359446506,0.6867580412412917,0.6727604970648263,0.10014155292846527
97,0.042166595389420136,0.05788473819480411,0.7761753697064206,0.20104041061524558,0.5321682152644928,0.6277127826270922,0.3358884383081887,0.4793478905248435,0.7808374864365087,0.5851445442971775
98,0.7419958538018507,0.024083489090456545,0.05210783508989547,0.29603496103784277,0.4500713577626805,0.7323023716312429,0.5050728055354907,0.3469937463532329,0.6806924570916822,0.9572224456708303
99,0.4809195146027383,0.6122335359017783,0.6424360722281537,0.4412865377247398,0.8135082031137738,0.5145162698819027,0.8973050458838739,0.0707574225837736,0.5471151058190047,0.07541899170375932
100,0.0733732090356195,0.8397439646052591,0.343046787613812,0.4867434508254257,0.7100148665780366,0.12600933688135596,0.5804149903956,0.8224940182128806,0.23782223669683966,0.4089444939594342
101,0.5208980042258703,0.8145191746738344,0.24556242071005274,0.2661043705806999,0.4809940190559603,0.10220340617952828,0.4091631017874877,0.468329090440605,0.2534748577845073,0.6714927788212012
102,0.4578095292571829,0.7374999974139694,0.9489664589785264,0.5332067122498388,0.5669210050210787,0.3550049149586938,0.19354262518712895,0.43009017951608175,0.6858462411098475,0.5695221766997461
103,0.6122288708057375,0.320324725881279,0.9506614653735952,0.8418596750018819,0.43251201736540335,0.6066845057561118,0.827458796632371,0.950743787217731,0.804707237954036,0.5652901060986608
104,0.5310453024827825,0.9196495134773252,0.03744946042715469,0.44575184528204126,0.6615278054438491,0.6557682220880195,0.7161231726646355,0.8457505970222686,0.6309835852342773,0.8388230055146438
105,0.1601270407405636,0.12897485641862483,0.3368398010621553,0.8465118311711448,0.6850631916358253,0.695120370857265,0.4139046469123562,0.9273319048065669,0.19692880008828906,0.4583706785495054
106,0.5065788312017668,0.8636043833793886,0.047151992446455515,0.8217596857156878,0.3378637050120421,0.22973897664912657,0.6188147345612068,0.23131811746723274,0.3107909496432294,0.351173297722022
107,0.4027974915380371,0.1139572276087002,0.7840811231172045,0.34283122314352166,0.49837650565770075,0.1020431284293325,0.32173833872899626,0.09157176617962492,0.960242120579451,0.7067230203518514
108,0.4142179412820314,0.763468822859824,0.002027166990129725,0.8276025309482958,0.8042133030276902,0.3039992844833642,0.5808295852218808,0.3175004070896148,0.005931262649759406,0.04226246708913739
109,0.03973991627742657,0.954165839255197,0.974505274637865,0.5307309704359783,0.3593083926266464,0.13885014875730683,0.1353064755461637,0.7739594540079137,0.840985523875579,0.02193388855973455
110,0.7055713238155523,0.4373019474248657,0.9298136452721711,0.5551806203049748,0.8270992322302401,0.8157963659992701,0.5751116173770041,0.24660547168326252,0.04913216030414347,0.22104846579660542
111,0.3906556774050487,0.8981141108857442,0.9750525780894005,0.47722632012978006,0.5877229342607476,0.3114263802075091,0.7907145235622229,0.97984866739664,0.6726515702640911,0.6407577076989581
112,0.9220691140806534,0.7132788583247357,0.796884848976047,0.01112733102547847,0.714780723212545,0.2967811675892076,0.788136677673871,0.8882187250068058,0.4423604451966543,0.8489680821037444
113,0.053074880792515655,0.401320283116564,0.11647148592391054,0.37799438876728386,0.1414520696714604,0.9677726315065455,0.5476821226260608,0.5843038741103037,0.5439543559215619,0.018056981839658426
114,0.8713166449510826,0.7124037654839566,0.18102095759567394,0.3460975844042862,0.06807885248846957,0.41139262104790253,0.8101744368190047,0.5045813947131815,0.15242276030071467,0.6897808963938005
115,0.19463228503461405,0.12987180260379427,0.5424126649873787,0.3060761208351698,0.42399173946286817,0.21053722984918966,0.46231968731081785,0.5805521612711619,0.0862189764404453,0.09849279591961446
116,0.17492482087032335,0.5174123187839913,0.1267828734131815,0.7759250002498312,0.9101530847232633,0.6380975924320438,0.6096223655578159,0.3409220678913075,0.3540519487080208,0.35687463990048696
117,0.340067458606479,0.16465103752837074,0.42298398161819684,0.37842718857345536,0.23881646117241728,0.9598702321134555,0.2972001629594654,0.08522216210280265,0.7517267368573601,0.7510829162623648
118,0.8105261465098893,0.4127784322580147,0.464937098580529,0.776050122830925,0.7338611303283359,0.015569691745396241,0.22665477114421295,0.22233120742817036,0.1658204274618117,0.904019040468508
119,0.8271304669502628,0.7758215788014953,0.1790295234531709,0.29094269677491547,0.9450270915223123,0.02009326528116695,0.3689353330259907,0.9795942625060025,0.44526976580141964,0.941138869462515
120,0.8398158135054604,0.22675210237785304,0.7056767494742975,0.3302305589886839,0.4268051138892215,0.8626320771112493,0.23125236570862073,0.9456636354160284,0.5114808842848401,0.8938105143351087
121,0.917396891732499,0.46825293469433027,0.27879265081656535,0.23665684220735062,0.5317996894707249,0.955692998919321,0.6199378017097736,0.2576270566412713,0.43413825316073074,0.14050429034027523
122,0.6007020228768392,0.004883941151401672,0.7079840151252365,0.56107745077474,0.9538955456692049,0.7427222313615932,0.9299275129357524,0.9164483887853566,0.45996227089102315,0.04492734079298244
123,0.7334865913984183,0.22541705021576275,0.8948590250408522,0.029223575606403318,0.22830876628663,0.667462895874959,0.17450302462419176,0.42397544037051293,0.7157020716681312,0.9893746174668053
124,0.7336467498038158,0.9330740418817931,0.2558816350523069,0.47829782570323154,0.6773476083927632,0.6281985281932491,0.6254099310201514,0.9984181821164085,0.5667136359500714,0.4403057056052161
125,0.2257805746671222,0.8034234218201162,0.2158757904768961,0.8561795051068162,0.3109368976642075,0.5414744371893129,0.6123204623094016,0.44694003519801717,0.043100118720843184,0.3380024942929213
126,0.3376961407293594,0.982029436725068,0.7129555524672608,0.2703719337198702,0.5164656576024912,0.4506271020064425,0.7526094380130902,0.999564158592889,0.842212558092025,0.40759402260784616
127,0.7419603151756331,0.7437485855117995,0.9054805795311894,0.48091240532193424,0.12704784494798893,0.7050559434467436,0.062333482254311456,0.844646975950433,0.7289619556747698,0.548860709314037
128,0.31820311006972046,0.3346261231256752,0.3928372143149893,0.4428267083013705,0.18600461134119106,0.8021108505643166,0.9722781663272694,0.2501204040964712,0.058838946770599754,0.7670016768873998
129,0.28913307637408314,0.9537226584708379,0.47391278380427926,0.15803100087904842,0.9362769512968508,0.342456476977392,0.8348567620239145,0.09453692287537763,0.5078553641117528,0.7239731076007686
130,0.5614616616644496,0.9555302829713558,0.19917240849860207,0.2908622373073291,0.3806403545179927,0.7769678180718358,0.21344801698367688,0.6595033807792324,0.917099453326007,0.4204517550035427
131,0.4874976809009903,0.23492370905437,0.7466071019613418,0.1341762526513487,0.6770215693193758,0.5830843618554945,0.9365419846881523,0.2708205637581911,0.9822168737275127,0.8230552305945478
132,0.6600397340370983,0.07800700688335194,0.10062384163133498,0.538458348358302,0.2690259272411055,0.6684826004152491,0.5354099147306641,0.3915605104674694,0.004300852931697574,0.0004512642961989055
133,0.327432914857566,0.9150983603650712,0.5603817436309533,0.5308836540644428,0.15366396509752578,0.1422259288978429,0.3460882632522544,0.6789801728712542,0.9319510729665177,0.7233613905011759
134,0.9054592172413336,0.02251796936027195,0.5001945810301623,0.1388204929336836,0.2720996433824925,0.7807659642136267,0.17710467687571985,0.5149582933613133,0.24236905976733158,0.6305235327603931
135,0.7208324561055633,0.24181725927213005,0.3508664319954933,0.9140127165942169,0.09455908136246138,0.18880307100169502,0.1496553257869092,0.48335483751153807,0.35033660153678803,0.6235799026008683
136,0.5647649225241307,0.971567260634259,0.4394883556853455,0.19332858611594161,0.3874656039911335,0.31836321054520156,0.6028688000063888,0.6917177149775925,0.636618368136838,0.7431468217901649
137,0.3364544798204617,0.9792066182806421,0.31433752372925583,0.36401478493606176,0.6757465339583721,0.044487288333119324,0.8283535754869575,0.3998801700893422,0.48483727134730426,0.6243584092022002
138,0.8343785600608621,0.9956492651170341,0.7114419137154752,0.5877903634271683,0.983750583482952,0.43928799898392146,0.2830815822701298,0.30527234739950426,0.3285849823782868,0.6959886584323843
139,0.907336283803107,0.45902592364563555,0.7101539443585723,0.7574953978211801,0.8429951620280638,0.4766048853807675,0.9975372848857161,0.047327113675963095,0.6353197811889939,0.3175466803664311
140,0.6766575246681589,0.7646432396132403,0.5044124442203685,0.19428756840856554,0.1477590020462617,0.4188486915763385,0.5129159703242757,0.2493232912955764,0.6047627674912134,0.20827749220910974
141,0.6164877593126754,0.367808601149077,0.18577613496072487,0.7960988795420396,0.7581124043992661,0.34317535416489486,0.31523815933595045,0.8551717141245426,0.6373804059968967,0.9800676318448279
142,0.12572657890359817,0.8854172161876094,0.3654036712387586,0.2139750294124485,0.6272026316702709,0.6006547271480607,0.7262290285487297,0.85093653500468,0.715362460458407,0.4831698788142472
143,0.8350070172568229,0.962118163507125,0.6352638530024782,0.03518521459239865,0.6058734761557509,0.5237158784458472,0.5383631733081038,0.30661523758215414,0.6917057476005,0.6826125165826082
144,0.11939379677758899,0.6899934033397814,0.8439091780910744,0.07744700425665252,0.496919465872515,0.21463187262591177,0.5997213115985673,0.1607313549315118,0.01426037879219999,0.449908062300462
145,0.6272183706868212,0.7638598160093605,0.7836326922078769,0.3994479979584763,0.5575710574490864,0.7142642429307973,0.8161220929839866,0.9293234251349022,0.1569028751232595,0.3562077061527338
146,0.15235651233703218,0.1999174328754979,0.9982513990967317,0.2332430985307301,0.6528568034554073,0.22219016317396023,0.22028627270870227,0.7548928384744044,0.8048097940645719,0.3928820605140717
147,0.20423665672531877,0.7973444376345121,0.40364009393076317,0.3071964796176566,0.7410760945793716,0.013315609967700426,0.22187795912629804,0.8129389282252572,0.487184898990898,0.15325053356004947
148,0.28324018618688895,0.8883173808545762,0.620708091153996,0.356828921083717,0.6941850412913558,0.21498676056159582,0.6015464065607745,0.1754413420855031,0.9163771285581516,0.7450342782355026
149,0.031337661326830024,0.9872209128354091,0.8963400528828273,0.6201971999462015,0.5090216045476733,0.881856548863661,0.2634757403770128,0.3745502405508644,0.7451834764668074,0.7963330575116601
150,0.5783806954483405,0.6104907399561266,0.6554772825209947,0.17489878285393634,0.491421951449878,0.772420691184185,0.1577927666592842,0.12490672717352602,0.05248220883500343,0.969444427229797
151,0.9444771946185304,0.527780531009325,0.820217133513533,0.8244668039164768,0.18374470605537951,0.6722494455599078,0.731548324757219,0.5045036288303096,0.4014910827323137,0.026038652199192214
