id,itemfeature-0,itemfeature-1,itemfeature-2,itemfeature-3,itemfeature-4,itemfeature-5,itemfeature-6,itemfeature-7
10070,0.6418569949965348,0.5484217814863853,0.012316831774983439,0.32158827071207496,0.924142997901519,0.2780205625839358,0.6969423780102859,0.1185057937087074
10071,0.644136685534851,0.7667838577253867,0.09124594452330481,0.9725110182690512,0.26316551404956634,0.7399008299286258,0.33207082849970615,0.6289097248664285
10072,0.1085485244562604,0.015192563009233995,0.8764387706788779,0.4713412649499049,0.5858657181516321,0.7256767300305673,0.5907048265952288,0.9249517939711728
10073,0.586811548319017,0.9093776767671968,0.8334594558101983,0.4231713692885526,0.295263387863716,0.6592714745404228,0.0222952399663352,0.4476821797390065
10074,0.08022552775232517,0.6939455246803866,0.20363833891591887,0.4249222193844856,0.3332585426043635,0.47841741342580524,0.7822347360148418,0.42662816591686004
10075,0.0046600389212866355,0.2261966030096435,0.3828835203471066,0.597766518443364,0.25561785303909657,0.058707580444578356,0.8068517748868078,0.7910887323612183
10076,0.6843287926260981,0.7467501023596037,0.21887744501319206,0.242689690250379,0.8146885119949451,0.5923906746207832,0.004937256512946631,0.675706013509373
10077,0.19273772118279087,0.9160051048032061,0.44634349317801314,0.1596948131488175,0.5406623184683956,0.2834018724455165,0.24292209553486754,0.981489336504309
10078,0.7535912571551175,0.5379820918468876,0.03773892264619416,0.024521959650751546,0.6495852787667478,0.4418260439395799,0.6588510813938111,0.7679535056698238
10079,0.16706516082070144,0.4092887847611898,0.4101146422479389,0.2205318381927398,0.0693940074798266,0.9672364286804748,0.3076930567047208,0.8773116738855613
10080,0.8639768371419874,0.6694664296604077,0.2567908329326969,0.6407848544265523,0.6236659468196972,0.023262097102821677,0.4036291606134842,0.3709211454030842
10081,0.7219546866468006,0.1629579817733321,0.8219863093094847,0.9467588784719146,0.8421053681458608,0.38103343807084133,0.08804844197615425,0.8039754422660542
10082,0.9323076650564442,0.16860108186132516,0.8727615159997637,0.9526436181057142,0.5350105603787703,0.4770568346318518,0.7688788503067708,0.7566445271350911
10083,0.05211619793320543,0.752551834231414,0.8707987458827231,0.9451379643799125,0.9958545321119736,0.36646805952266936,0.9604236483915994,0.7651415823953471
10084,0.8109462094365709,0.007600151225094387,0.09124377655115312,0.6059937447284618,0.5178099006698647,0.5872793353177139,0.11608536859988838,0.161098203473389
10085,0.2944932555376044,0.9418376878927055,0.07290974206830725,0.7831582785415518,0.5330988686240986,0.9006391301368489,0.5612629554417391,0.6259560113011536
10086,0.3562917804962652,0.720152892170319,0.6550078211826983,0.15114981522366833,0.5607341662167828,0.7145372220563034,0.2571443098503533,0.4975435649393103
10087,0.5745563611932207,0.8317761422185789,0.06656704868208374,0.6449560318481479,0.9911887579966191,0.9860034617892638,0.17808270097697465,0.06630137981586925
10088,0.6753792444739476,0.3204405560198895,0.8430462275373592,0.4179040645662878,0.19205979738555157,0.8941622482134638,0.43970433786589247,0.8957213485538987
10089,0.4631131289626397,0.23162046935840386,0.7813082270007445,0.9306589658321688,0.8311722628332683,0.11400492129466167,0.5577223917352,0.3374625255317414
10090,0.6861248444169128,0.42369879397274224,0.6670331398005744,0.28964570030647396,0.05800804565680939,0.5188476454215817,0.4744802785783506,0.5057435395778109
10091,0.30761448503119415,0.7713595110393076,0.18289273812746132,0.5667869182288644,0.7766274448475944,0.5606598162642538,0.5105747737421027,0.006053767853772318
10092,0.39554016882241827,0.5419437170677951,0.05599500949447589,0.0040407623587690455,0.015303792973301533,0.6934752549296276,0.07495517444927446,0.4066901533552719
10093,0.8369534211848458,0.7647856652057521,0.4216674347188142,0.15049722605914018,0.9947318857590275,0.09490771278563204,0.6292768809601545,0.8344809380627906
10094,0.05989214053740777,0.6197209611839558,0.7070401455751859,0.36682662377667796,0.21460101969326306,0.5010447668904792,0.34151962645027056,0.3491074953065567
10095,0.03167179739780168,0.2565495479303065,0.5417859741373332,0.1653964407940952,0.5353420548541069,0.39087014143881305,0.6340774927060105,0.9168896396484445
10096,0.12218277290892532,0.3536798261288998,0.04428179541663746,0.2959106903988429,0.39154964926481817,0.5788058376430694,0.3244301063912045,0.07680829413461321
10097,0.30899427439653204,0.9193563617452759,0.7841679536657546,0.5165088693202604,0.4613210481594944,0.3854103484898104,0.5233981152110291,0.19409881742679413
10098,0.5685837478393932,0.1730612665555573,0.6959452743437339,0.10559973298269931,0.15579428206415225,0.8489432037157225,0.7006021614346011,0.7948655401140614
10099,0.030641723510596797,0.886234040910013,0.9198857231436005,0.13757988571438295,0.11680373124316179,0.6581411844532031,0.06941995383611566,0.990421583095358
10100,0.7641150779907353,0.22906648175518307,0.8739111005242544,0.4299068079636962,0.7443458477648032,0.661289028238554,0.8010800196320212,0.6818956500641026
10101,0.09799320740051964,0.8187207732625038,0.8276047069127199,0.7989743605240711,0.5314283462566635,0.7920852071226847,0.39431891912830874,0.6094227713769858
10102,0.7384165315766642,0.14303455028071532,0.8521626510043919,0.4182684773930957,0.6053821057247751,0.5230541973553905,0.1570809682527059,0.34146782446913226
10103,0.4419975283408385,0.9557097064198167,0.5652965583761237,0.6365923604081529,0.44749710804227016,0.1423705368974585,0.3956974157130284,0.4550368237736905
10104,0.9155365409793468,0.5686731909247696,0.8212794182305668,0.4093464633782682,0.2805571266513288,0.1832678870613973,0.31261167630298137,0.7196652801276412
10105,0.39608658653853557,0.04619084329411782,0.9704275457881583,0.023408072600282215,0.7595138544269038,0.45457015608601326,0.5625458244238205,0.05073094487858587
10106,0.022206110837187376,0.9962646843689398,0.014112313771169949,0.8799616925218392,0.10210164810160927,0.6365308879574497,0.2974492552991157,0.30044102471638345
10107,0.2043505263418215,0.014674613620280108,0.6088208184996381,0.06979585801828825,0.10297113066558838,0.08871940467866646,0.21129765873257733,0.2353646850925688
10108,0.6852300933154095,0.5286181534452061,0.18370350658219958,0.9845904026084262,0.07112678552457152,0.6804369325798196,0.22425484594377743,0.3026627536158125
10109,0.6051685146767376,0.9989279198972627,0.6112369788805339,0.5799903028565363,0.24027414422445026,0.471541254366722,0.31727648138838593,0.22407406159260124
10110,0.13302003515103245,0.5232415927608852,0.4482937849958908,0.1211281277027918,0.33506112983711456,0.409624655877747,0.29629458857099966,0.04669595148666583
10111,0.9925797548493466,0.5000375260093631,0.167504455746314,0.13748414378542906,0.425265488902411,0.175488554964495,0.17059498725962519,0.8814936492723711
10112,0.24247510700880093,0.6155526089718739,0.9650227269988919,0.5556468508505097,0.7624809560951479,0.3893772513385869,0.9319228403340014,0.4385106521781842
10113,0.7726617067112155,0.361155338765513,0.5695473333268877,0.7271282111145104,0.9827054098937369,0.27774411267978194,0.07177646767950097,0.5807044950361105
10114,0.30277488058187296,0.9183337622575903,0.4844934975880184,0.6758700596159269,0.637606288861762,0.3610094218159926,0.49753237935913186,0.7755077548286397
10115,0.0973433067732904,0.919020780697996,0.44297364021211616,0.5561952835737467,0.8515465660267061,0.963284403008748,0.8267285537607791,0.8061522786230468
10116,0.5206807886859446,0.01660643628286418,0.3395597988731215,0.14546630963516793,0.8767379837175748,0.8765543789941238,0.7742126084762445,0.2974906017359146
10117,0.5186839653936948,0.5928411292750844,0.8294617547282154,0.3629967492687115,0.4020704369436737,0.4637215591413746,0.7051911032144595,0.44408136846843527
10118,0.4861327496567105,0.06267697634424818,0.3922022226351197,0.43847265754940157,0.3020823449136536,0.9617913812916958,0.5460511679477041,0.7071715824333481
10119,0.8463716581616366,0.3000669468136513,0.9159232894795438,0.6713815632375456,0.3418600828501046,0.44216457121551445,0.14470296564678498,0.49153967099979545
10120,0.28810346675960563,0.8932168527077093,0.6231949467520991,0.7314046520726696,0.8886509962498502,0.08984546182083397,0.5528939341294006,0.10956199603644268
10121,0.6192143931968942,0.48413586148163734,0.34797010851993815,0.35320662454727425,0.8744348280673309,0.09319052024083341,0.31849114400697576,0.7881115078942501
10122,0.7642118133059498,0.2894174144523588,0.7595912670640893,0.74495733337658,0.9215347469935622,0.7421639537002815,0.8870227870585784,0.46198089725488944
10123,0.9190378131277428,0.3455011042499231,0.1153507324692189,0.14784488953886643,0.8201263483080691,0.5609502110578126,0.17555314133703315,0.9913264868356649
10124,0.10163138362600854,0.7445167301254558,0.09545885427075484,0.31916277318157993,0.7078038390958984,0.7597870026651047,0.6160065596401616,0.5248412351965055
10125,0.11711504124180128,0.31458204554530744,0.6353671955756071,0.05472438442926064,0.4064962499555862,0.6904819452684544,0.9531765823340117,0.1672958153797055
10126,0.7999683591270297,0.2781454773291834,0.05709131754284169,0.36839885329594224,0.709893327968676,0.2970302110030115,0.7941422117330029,0.9734427696830245
10127,0.8387854984826858,0.851697735670374,0.008395998549139416,0.8174530137865469,0.3696142414741044,0.9838137417172307,0.7181247401665289,0.06760961726516057
10128,0.022490556935083617,0.864468297646635,0.24630337656737877,0.07135332225046664,0.8194465317462085,0.43550395634095007,0.4120952766816188,0.6925007053923584
10129,0.21105481324391717,0.1670073116859403,0.19916910566619495,0.32987205237128503,0.19665261441188409,0.4462313407776799,0.06418897340595342,0.9267116973437401
10130,0.3274462478953092,0.3301415355883536,0.4353617672337835,0.8757157934998369,0.4262622264257633,0.041093209082295745,0.08909713883815029,0.2647830669485832
10131,0.5781838252384842,0.25084854949806434,0.43967793989074366,0.4919821293129286,0.2682605068563758,0.556953251487182,0.7285069692715012,0.4789657109059525
10132,0.6902223248418062,0.38565681926771733,0.6319421109255167,0.2699189623118867,0.5427050188564099,0.3498407841256622,0.14102804022627158,0.9986812934752715
10133,0.3737599388670434,0.4035995957990184,0.640447223751481,0.35334757067264344,0.08295749613575631,0.5217507661315386,0.9381687028498683,0.2919341381211442
10134,0.5047246384003187,0.24148131735842882,0.9951236613779809,0.6445076128904853,0.7483857017507313,0.29243225953670493,0.6647826589790842,0.37161630120676725
10135,0.9024928932109451,0.19062722878998983,0.7779306921557387,0.9968821673220504,0.3878390485891332,0.2029288131883903,0.2747103041338016,0.5115468282047495
10136,0.9455940009197428,0.0005913657191186639,0.9269579044782836,0.18906369893912922,0.4893589493053353,0.9888420374049854,0.5162325468554807,0.3147752428328294
10137,0.6800905272995397,0.7106676657685467,0.7349679078929572,0.21074575457511346,0.47904568536153913,0.11106709197746789,0.7305854622596495,0.7136348715294494
10138,0.6993909872004728,0.8377625926505284,0.31619584726138783,0.08119677057113273,0.344952310460104,0.21497760392288567,0.7566561797407402,0.9317709832649529
10139,0.43372876718804343,0.6491371233388206,0.2821125363261062,0.8103349468964147,0.7810903368335099,0.48150853826147244,0.48678379327536037,0.6871685323584359
10140,0.47499213660732187,0.12989918598936834,0.9366991213565118,0.015082420336934077,0.260761636416016,0.6035619304791161,0.30918308753536106,0.4385965851069268
10141,0.9692209111507966,0.5564471004972663,0.8135289748450036,0.38541460328824995,0.8699020735748708,0.7897412756951189,0.45807025733981466,0.7979614113324571
10142,0.28276872900005545,0.5944285888632014,0.143103414937793,0.8688184240248029,0.8907710876340122,0.6995147774338253,0.26588561072317163,0.7424156096847694
10143,0.4940230167563825,0.7511193758689534,0.8255765395746598,0.9874753377417702,0.9687581579470719,0.7904233431662373,0.15215791965482783,0.1277001965281428
10144,0.5240366080708809,0.13048028553003044,0.7361398179606987,0.42458390734363294,0.9487761301214361,0.19374675644098782,0.3495590467069656,0.9773040787322539
10145,0.5821531228319232,0.480779289844551,0.48658761361805725,0.9237747428380382,0.8056103947677244,0.3901677894201411,0.6998171328808007,0.9044188029259865
10146,0.5487011754423506,0.11500559926486698,0.7477148232591867,0.3019948462512916,0.6369555945150531,0.3650491306657655,0.2818144549756876,0.4276835877497932
10147,0.4555114078751684,0.4006829210810623,0.09179355247628596,0.17757310529208103,0.3155694221797326,0.16433122186158333,0.994801662919565,0.9839538204060926
10148,0.15379927040030417,0.8046602220332665,0.6367511352800814,0.7144423829931925,0.09512199701834911,0.5589112667619573,0.14226531272920495,0.8471584623127344
10149,0.937538251289963,0.5312054663142788,0.28837241372393585,0.33287122995746055,0.6735684929244261,0.4683865390517973,0.6964927041817446,0.023565409236095958
10150,0.7679384303198833,0.059698625225714785,0.42563587148772986,0.1849601584195183,0.7368284178203346,0.525217040867294,0.2349526666887084,0.18663545996110809
10151,0.9243320229343552,0.79950410511629,0.21474171990768298,0.9836096178553646,0.8207733473181744,0.7446290065189203,0.9606097433267528,0.5561736481584285
10152,0.7038955652293,0.8801735123340101,0.49050229017523306,0.8461941993091878,0.19567850495867978,0.8613543145882706,0.993102939985667,0.538684598752009
10153,0.2669833203753167,0.1478440732284524,0.8473237941338922,0.00599466492002898,0.9275181475533937,0.8724993950586396,0.7379565391916989,0.2290415928166295
10154,0.8532523606579638,0.3924425832840055,0.22187185356416628,0.9033156772490964,0.7685020873256976,0.5245446017541828,0.2254863246008013,0.3248960530838415
10155,0.1580610717077099,0.6721617387375048,0.8944994036651467,0.6616977495116771,0.6404538815898507,0.30291272465968844,0.44917857375467385,0.9039572629943046
10156,0.5866419707156028,0.11722807955565284,0.6266315800216288,0.3106833295776128,0.9958710098501966,0.8039750876129206,0.1586079806961994,0.13133617116320573
10157,0.6955771552009744,0.6812092641776034,0.49661194701078226,0.27303032780287917,0.44692759314662256,0.36195548279230405,0.18192963460932854,0.23247409295015986
10158,0.19148245656690355,0.7651839589645455,0.05003445817971197,0.9643338409025357,0.2526410036220291,0.7791124602596393,0.7444930530117044,0.7723997408838712
10159,0.6599510160186977,0.6860293008228038,0.7843751173149256,0.5351302088037964,0.034619015078068305,0.49880181573874305,0.008998912102806123,0.5750989103723195
10160,0.630297871193836,0.1514449502137074,0.6656838075760414,0.06335570039398986,0.32679342918745724,0.8020841581687754,0.1652736941823063,0.27126778430471166
10161,0.9564476030138822,0.30725192262171097,0.793760737260682,0.6833551611169557,0.5532352888103741,0.1290188614713953,0.21962220615393968,0.30915343247340676
10162,0.16604387570621115,0.02006218050393982,0.634290094383198,0.0518841159622746,0.017602342942636073,0.7714289657477507,0.7869381489861705,0.9581147094290335
10163,0.3173802908531803,0.42588569811484134,0.2733975800989119,0.09408881896031562,0.42628366208787094,0.4934349032411789,0.8067371668791259,0.6805631342574985
10164,0.29236312901644723,0.33559161781373603,0.6261231229011482,0.3890282941337977,0.176019896588834,0.7522855802859126,0.3812624182544806,0.40834348894845585
10165,0.7570964762461805,0.28155902746186545,0.5899593347762927,0.7437287958949494,0.6739231697900712,0.09421196404539289,0.2797186042661731,0.3630383240004992
10166,0.5189900040944633,0.9597627444696851,0.7405774713985173,0.7756940063500037,0.6107671809967149,0.038012832147997,0.577519157838736,0.8149729314710218
10167,0.16423901038707922,0.42155384304901977,0.35740828228995125,0.06568397008291482,0.641716094138973,0.7958954838340973,0.024132714814926848,0.3859028640932808
10168,0.039503082658760125,0.47181188444036504,0.31911771699973,0.5840612788225686,0.37711067342709437,0.8085086391497431,0.749104995226546,0.6374291409961893
10169,0.9341922371761084,0.18751986455825187,0.5579580372199445,0.06268929377257237,0.8020258989387423,0.7559841570121538,0.0496011181465883,0.8250806753050145
10170,0.6831631080507976,0.29435560585714526,0.7925765390468271,0.8506323872506948,0.4329970426880395,0.4954401695084638,0.10874899573280317,0.29238311566916897
10171,0.515412877191419,0.06047962626340919,0.5629889541681571,0.47964463893095255,0.9163762323721317,0.9028646879986697,0.45348178167522757,0.1371874636785465
10172,0.14563167462365367,0.9793821265223642,0.09837178609250696,0.9318357528279031,0.3374935620168994,0.7511499545066933,0.9464750065031906,0.9309931787475972
10173,0.8570026238632608,0.8714380725749531,0.08148145070964907,0.23816313762842023,0.4746400106987908,0.6789136211649138,0.06157217550910565,0.06513360084642683
10174,0.7031638472015205,0.5975600201630615,0.9275942559057675,0.5139325268792486,0.3322104894991308,0.2926741282424766,0.4578387512015506,0.21839430028243312
10175,0.8308533972323209,0.23835568619803815,0.09941218823212306,0.8528367943822591,0.8305897780593741,0.5508370144125958,0.9166147016094417,0.5399427264029788
10176,0.3022528296186453,0.37255746760427866,0.8638354233864378,0.6816074762270498,0.3380107061085057,0.6423872041009872,0.541396790952421,0.659631303327256
10177,0.020311469586758335,0.23683733386454187,0.5596575421686485,0.8582380843633293,0.6481766302088905,0.027002493084276824,0.7585100934914093,0.49860559744615973
10178,0.8886658278812967,0.8312251348766009,0.19467145499788407,0.9250616186312447,0.7726687584497893,0.1885011660371131,0.5892413592362782,0.41264938304512633
10179,0.39500067336513245,0.02388723564216433,0.8997589237573093,0.2684596248731289,0.9035730031097666,0.8471399947681659,0.6405538818279495,0.6023570694323018
10180,0.1369449122251314,0.11028529883715543,0.40448300035216267,0.852229467963277,0.45153565251637007,0.4791149343026545,0.32352616463697303,0.26617215108896375
10181,0.12399325270438255,0.7179562401109858,0.646610396173866,0.6509765338962231,0.4914932672491973,0.4227908407567087,0.6725191076395061,0.7251585150986295
10182,0.08567431357220567,0.012085855059804196,0.03704185831112139,0.6428606009051294,0.9267426231748445,0.932189069416631,0.8612003307907358,0.1684383750449744
10183,0.5832299300589622,0.9661670861825471,0.7774513449331014,0.8710333417223173,0.883189270236888,0.822753516905359,0.959379555082702,0.579980555455466
10184,0.28305662712748547,0.047477080477664746,0.6557189446108649,0.45036364338003265,0.9399707693814177,0.5870031933726255,0.8836859774429728,0.10418742089840316
10185,0.38353919609275744,0.2884321833469219,0.25613611218785814,0.27098316239762044,0.45003972781848656,0.6102548813731509,0.7253010653527585,0.8496355777779958
